PED::IS_PED_IN_GROUP, 56
PLAYER::_0x8E84119A23C16623, 56
PLAYER::_GET_PLAYER_HEALTH, 56
PLAYER::_GET_SADDLE_HORSE_FOR_PLAYER, 56
SCRIPTS::DOES_SCRIPT_EXIST, 56
SOCIALCLUB::SC_PROFANITY_GET_STRING_STATUS, 56
TASK::_0xA7479FB665361EDB, 56
WEAPON::_REMOVE_AMMO_FROM_PED_BY_TYPE, 56
WEAPON::GET_WEAPONTYPE_GROUP, 56
ANIMSCENE::_0x6F1F0B17109309DA, 55
AUDIO::CREATE_NEW_SCRIPTED_CONVERSATION, 55
AUDIO::IS_SCRIPTED_SPEECH_PLAYING, 55
HUD::_UIPROMPT_IS_PRESSED, 55
NETWORK::TEXTURE_DOWNLOAD_RELEASE, 55
PED::SET_PED_ACCURACY, 55
PLAYER::_0xAE637BB8EF017875, 55
POSSE::_0xC084FF658B2E61DA, 55
TASK::_0x764DB5A48390FBAD, 55
ATTRIBUTE::GET_DEFAULT_ATTRIBUTE_POINTS_NEEDED_FOR_RANK, 54
CAM::GET_FINAL_RENDERED_CAM_ROT, 54
ENTITY::_0x4735E2A4BB83D9DA, 54
MAP::_SET_BLIP_NAME_FROM_PLAYER_STRING, 54
PED::_0x406CCF555B04FAD3, 54
PED::_0xAAB050DA48B57978, 54
PED::_GET_PED_BLACKBOARD_FLOAT, 54
STATS::STAT_ID_GET_FLOAT, 54
STATS::WEEKLY_COLLECTIBLE_GET_NUM_SETS, 54
TASK::_0x23767D80C7EED7C6, 54
UIAPPS::_CLOSE_ALL_APPS, 54
UIFEED::_SHOW_OBJECTIVE, 54
ATTRIBUTE::GET_DEFAULT_MAX_ATTRIBUTE_RANK, 53
AUDIO::SET_AMBIENT_ZONE_STATE, 53
ENTITY::_0x6BFBDC46139C45AB, 53
ITEMSET::IS_IN_ITEMSET, 53
MISC::_CANCEL_ONSCREEN_KEYBOARD, 53
PATHFIND::_0x19C7567D2F2287D6, 53
PATHFIND::_0x661BB1E1FF77742D, 53
PED::_0xD8544F6260F5F01E, 53
PED::SET_PED_COMBAT_MOVEMENT, 53
PLAYER::_0x45AB66D02B601FA7, 53
SCRIPTS::GET_HASH_OF_THIS_SCRIPT_NAME, 53
VOLUME::_0x351D71B8B72B858B, 53
WEAPON::_IS_WEAPON_THROWABLE, 53
AUDIO::_0x8BF907833BE275DE, 52
AUDIO::START_SCRIPT_CONVERSATION, 52
AUDIO::STOP_CURRENT_PLAYING_SPEECH, 52
ENTITY::_0x0C9DBF48C6BA6E4C, 52
ENTITY::_0x6F3068258A499E52, 52
ENTITY::SET_ENTITY_ALPHA, 52
GRAPHICS::GET_TV_CHANNEL, 52
MAP::GET_BLIP_FROM_ENTITY, 52
NETWORK::NETWORK_IS_SCRIPT_ACTIVE, 52
PED::_0x758F081DB204DDDE, 52
PED::CLEAR_PED_ENV_DIRT, 52
PLAYER::_0x83FCD6921FC8FD05, 52
WEAPON::_0x65DC4AC5B96614CB, 52
AITRANSPORT::_0xBA8818212633500A, 51
AUDIO::_0x40CA665AB9D8D505, 51
AUDIO::_0xA2323A2EAE32A290, 51
CAM::STOP_GAMEPLAY_HINT, 51
FIRE::_0xCDC25355C0D65963, 51
INVENTORY::_0x65A5F70F4A292EBE, 51
MAP::_0x3E593DF9C2962EC6, 51
MISC::_GET_PED_FROM_INDEXED_ITEM, 51
OBJECT::GET_WEAPON_TYPE_FROM_PICKUP_TYPE, 51
PED::_0x7D4E70A67A651C71, 51
PLAYER::_0x6614F9039BD31931, 51
TASK::GET_IS_WAYPOINT_RECORDING_LOADED, 51
UNK_0x4BC2854478F3A749, 51
AITRANSPORT::_0xFFEC4B0A1A3ED515, 50
AUDIO::_PLAY_SOUND_FROM_POSITION, 50
AUDIO::PLAY_PED_AMBIENT_SPEECH_NATIVE, 50
AUDIO::START_AUDIO_SCENE, 50
ENTITY::_0x808077647856DE62, 50
GRAPHICS::_0x1A9F09AB458D49C6, 50
ITEMDATABASE::_0x3A0B667ABFF87F6E, 50
ITEMDATABASE::_0x7A35A72A692BE9DB, 50
LOCALIZATION::GET_CURRENT_LANGUAGE, 50
NETWORK::_0x63E9DCBC8B0931ED, 50
NETWORK::_0x97764E8AC6487A9A, 50
PED::_0x4C39C95AE5DB1329, 50
PED::_0x5E420FF293EE5472, 50
PED::GET_MELEE_TARGET_FOR_PED, 50
PERSCHAR::_0x2DF89CD2ED1D0BDE, 50
PLAYER::_0x029884FB65821B07, 50
PLAYER::_0x64FF4BF9AF59E139, 50
WEAPON::_IS_WEAPON_REPEATER, 50
ANIMSCENE::ABORT_ANIM_SCENE, 49
DECORATOR::DECOR_SET_FLOAT, 49
ENTITY::IS_ENTITY_ATTACHED_TO_ANY_PED, 49
HUD::GET_NAMED_RENDERTARGET_RENDER_ID, 49
LAW::_0x062B4A4A3396351D, 49
LAW::_0x40851BCC33ACD9AB, 49
NETWORK::_0x5A91BCEF74944E93, 49
PED::_0x09D7AFD3716DA8E1, 49
PED::_0x336B3D200AB007CB, 49
PED::_0x802092B07E3B1EEA, 49
PED::_0x85F500F4E24CA43E, 49
PLAYER::IS_PLAYER_PLAYING, 49
TELEMETRY::_0x775B2ED944E44973, 49
_NAMESPACE30::_0xF7F51A57349739F2, 48
DECORATOR::DECOR_GET_FLOAT, 48
EVENT::ADD_SHOCKING_EVENT_FOR_ENTITY, 48
INVENTORY::_0x9D21B185ABC2DBC5, 48
ITEMDATABASE::_ITEM_DATABASE_FILLOUT_PRICE_MODIFIER_BY_KEY, 48
MISC::_0x49C44FE78A135A1D, 48
NETSHOPPING::_CASHINVENTORY_TRANSACTION_CHECKOUT_STATUS, 48
PED::_0x221F4D9912B7FE86, 48
PED::_0x9B9B9FA0EA283E3D, 48
PED::_IS_PED_HOGTYING, 48
PLAYER::_0x1A6E84F13C952094, 48
PLAYER::_0x6B5DDFB967E5073D, 48
PLAYER::_0x95EE1DEE1DCD9070, 48
POPULATION::_0xF45E46DEECF7DF6E, 48
STREAMING::_REQUEST_SCENARIO_TYPE, 48
TASK::TASK_COMBAT_HATED_TARGETS, 48
TASK::TASK_LEAVE_ANY_VEHICLE, 48
TASK::TASK_PLACE_CARRIED_ENTITY_AT_COORD, 48
VEHICLE::GET_TRAIN_CARRIAGE, 48
VOICE::_0xEF6F2A35FAAF2ED7, 48
WEAPON::GET_CURRENT_PED_WEAPON_ENTITY_INDEX, 48
CAM::IS_CAM_INTERPOLATING, 47
ENTITY::_GET_ENTITY_ANIM_CURRENT_TIME, 47
GRAPHICS::_0xCAB4DD2D5B2B7246, 47
NETSHOPPING::_CASHINVENTORY_IS_CONNECTION_FAULTED, 47
STREAMING::_REQUEST_IMAP, 47
TELEMETRY::_0x6571E4327390EC0B, 47
WEAPON::_GET_WEAPON_SCALE, 47
WEAPON::_GET_WEAPONTYPE_MODEL, 47
WEAPON::_IS_WEAPON_LANTERN, 47
WEAPON::_SET_WEAPON_SCALE, 47
ANIMSCENE::_0xB89FCFF19DAFFF28, 46
CAM::_0x927B810E43E99932, 46
DATABINDING::_DATABINDING_READ_DATA_STRING, 46
ENTITY::GET_OFFSET_FROM_ENTITY_GIVEN_WORLD_COORDS, 46
GRAPHICS::_0xEEF83A759AE06A27, 46
MAP::SET_BLIP_FLASH_TIMER, 46
PED::_0xB8DE69D9473B7593, 46
PED::_0xE3144B932DFDFF65, 46
PED::_GET_CARRIER_AS_PED, 46
PLAYER::_0x354F689C4FFAAB37, 46
PLAYER::_0xAD03B03737CE6810, 46
PLAYER::GET_ENTITY_PLAYER_IS_FREE_AIMING_AT, 46
POPULATION::_0xF74E134F40192884, 46
SAVE::_0xE0B45E983BFC0768, 46
STREAMING::_REMOVE_IMAP, 46
STREAMING::REMOVE_ANIM_DICT, 46
ATTRIBUTE::_0x7E2C766ADB2C5F1A, 45
DATABINDING::_DATABINDING_READ_DATA_HASH_STRING_FROM_PARENT_BY_HASH, 45
GRAPHICS::_0x735762E8D7573E42, 45
NETSHOPPING::_CASHINVENTORY_INIT_SESSION_IS_FAULTED, 45
NETWORK::IS_SPHERE_VISIBLE_TO_PLAYER, 45
PLAYER::_0x9DAE1380CC5C6451, 45
TASK::TASK_ENTER_ANIM_SCENE, 45
AUDIO::REMOVE_ENTITY_FROM_AUDIO_MIX_GROUP, 44
CLOCK::GET_CLOCK_HOURS, 44
ENTITY::_0xC3ABCFBC7D74AFA5, 44
ENTITY::IS_ENTITY_VISIBLE_TO_SCRIPT, 44
GRAPHICS::_ANIMPOSTFX_PLAY_TIMED, 44
NETWORK::NETWORK_GET_LOCAL_HANDLE, 44
PED::_0x268B3AEBF032A88D, 44
PED::_0x33FA048675821DA7, 44
PED::_0x6D07B371E9439019, 44
PED::_0x9C81338B2E62CE0A, 44
PED::_GET_PED_BLACKBOARD_BOOL, 44
POPULATION::GET_RANDOM_MODEL_FROM_POPULATION_SET, 44
PROPSET::_GET_ENTITIES_FROM_PROPSET, 44
SAVE::_0x443174C20B8B9E7F, 44
TASK::IS_TASK_MOVE_NETWORK_READY_FOR_TRANSITION, 44
WATER::GET_WATER_HEIGHT_NO_WAVES, 44
ENTITY::_SET_ENTITY_COORDS_AND_HEADING_NO_OFFSET, 43
INVENTORY::_0xCD9A485F2B383B44, 43
LAW::_0x785177E4D57D7389, 43
PED::GET_PED_MAX_HEALTH, 43
PED::GET_PED_RELATIONSHIP_GROUP_DEFAULT_HASH, 43
PED::IS_PED_CLIMBING, 43
SCRIPTS::START_NEW_SCRIPT_WITH_ARGS, 43
STREAMING::_HAS_SCENARIO_TYPE_LOADED, 43
TASK::_0x0CCFE72B43C9CF96, 43
UIFEED::_0x3F9FDDBA79117C69, 43
VOICE::_0x1C38C3577901AF1F, 43
WEAPON::_SET_PED_ALL_WEAPONS_VISIBILITY, 43
ANIMSCENE::_IS_ANIM_SCENE_ACTIVE, 42
ANIMSCENE::SET_ANIM_SCENE_INT, 42
AUDIO::_0x503703EC1781B7D6, 42
CAM::IS_GAMEPLAY_CAM_SHAKING, 42
ENTITY::_0xEF2D9ED7CE684F08, 42
ENTITY::SET_ENTITY_NO_COLLISION_ENTITY, 42
GRAPHICS::TOGGLE_PAUSED_RENDERPHASES, 42
HUD::SET_TEXT_RENDER_ID, 42
ITEMDATABASE::_ITEM_DATABASE_GET_ACQUIRE_COST, 42
ITEMDATABASE::_ITEM_DATABASE_GET_ACQUIRE_COSTS_COUNT, 42
ITEMDATABASE::_ITEM_DATABASE_LOCALIZATION_GET_VALUE, 42
NETWORK::_0x5D3C528B7A7DF836, 42
PAD::IS_DISABLED_CONTROL_PRESSED, 42
PATHFIND::_0x5AC0944C156E5F44, 42
PED::_0x0E2F43516F998269, 42
PED::_0xAAB86462966168CE, 42
PED::ADD_RELATIONSHIP_GROUP, 42
PED::GET_JACK_TARGET, 42
PED::GET_PEDS_JACKER, 42
PHYSICS::ACTIVATE_PHYSICS, 42
PLAYER::_0x7C32191D9FB2BDEA, 42
PLAYER::_0x9F9A829C6751F3C7, 42
PLAYER::GET_PLAYERS_LAST_VEHICLE, 42
UIFEED::_SHOW_SIMPLE_RIGHT_TEXT, 42
ANIMSCENE::_GET_ANIM_SCENE_ENTITY_MATRIX, 41
COLLECTION::_0x9ADEE485726025D4, 41
DATABINDING::_DATABINDING_WRITE_DATA_INT_FROM_PARENT_BY_HASH, 41
DATAFILE::DATADICT_GET_DICT, 41
ENTITY::IS_ENTITY_ATTACHED_TO_ENTITY, 41
HUD::_UIPROMPT_HAS_HOLD_MODE, 41
INVENTORY::_0x9A113C660AEA3832, 41
MISC::GET_ONSCREEN_KEYBOARD_RESULT, 41
MISC::IS_DURANGO_VERSION, 41
MISC::SET_RANDOM_SEED, 41
NETWORK::_0x862C5040F4888741, 41
NETWORK::_0xEEB7818B1D307212, 41
PAD::_IS_USING_KEYBOARD, 41
PED::_0x0BFA1BD465CDFEFD, 41
PED::_0x66B957AAC2EAAEAB, 41
PED::_SET_PED_QUALITY, 41
POSSE::_0xC584FF658B2E55DA, 41
SCRIPTS::_0x30BED53646C86D11, 41
STREAMING::IS_MODEL_A_VEHICLE, 41
ANIMSCENE::_GET_ANIM_SCENE_OBJECT, 40
CAM::SHAKE_CAM, 40
DATABINDING::_DATABINDING_ADD_DATA_GANG_ID, 40
ENTITY::_0x669655FFB29EF1A9, 40
ENTITY::HAS_ENTITY_BEEN_DAMAGED_BY_ANY_VEHICLE, 40
GRAPHICS::_0xEDA5CBECF56E1386, 40
INVENTORY::_0xA4550FE9C512E3DD, 40
INVENTORY::_0xE843D21A8E2498AA, 40
ITEMDATABASE::_0xB542632693D53408, 40
NETWORK::_NETWORK_IS_PLAYER_IN_SPECTATOR_MODE, 40
NETWORK::_NETWORK_SESSION_GET_FLAGS, 40
NETWORK::HAS_NETWORK_TIME_STARTED, 40
NETWORK::IS_SPHERE_VISIBLE_TO_ANOTHER_MACHINE, 40
PED::_0x4B19F171450E0D4F, 40
PED::_0xCD66FEA29400A0B5, 40
PED::_SET_PED_DAMAGE, 40
PED::SET_RAGDOLL_BLOCKING_FLAGS, 40
SOCIALCLUBFEED::_SC_FEED_SUBMIT_PRESET_MESSAGE, 40
TASK::CLEAR_PED_SECONDARY_TASK, 40
TASK::TASK_LOOK_AT_ENTITY, 40
VOLUME::_0x0EB78C2B156635B1, 40
WEAPON::_0xEA522F991E120D45, 40
ANIMSCENE::GET_ANIM_SCENE_BOOL, 39
AUDIO::PLAY_ANIMAL_VOCALIZATION, 39
ENTITY::_0x4B436BAC8CBE9B07, 39
HUD::_0xBFFF81E12A745A5F, 39
INVENTORY::_0x4AEF1FB5B9011D75, 39
ITEMDATABASE::_0x799FCD53358ED5FA, 39
ITEMDATABASE::_0xC4146375D8A0B374, 39
NETWORK::_0x31DAD2CD6D49546E, 39
NETWORK::_0x78335E12DB0BF961, 39
PED::_0x62DE46F061CAA468, 39
PED::_0x789DABD18E9024DB, 39
PED::_0xBC6DF00D7A4A6819, 39
PED::_0xC163DAC52AC975D3, 39
PED::_SET_PED_PROMPT_NAME, 39
POSSE::_0xC084FF658B2E81DA, 39
SCRIPTS::_0xFFDDF802279BE128, 39
TASK::_0x05A0100EA714DB68, 39
TASK::TASK_SMART_FLEE_PED, 39
WEAPON::_0x46D42883E873C1D7, 39
WEAPON::_0xF4601C1203B1A78D, 39
AUDIO::_0x9821B68CD3E05F2B, 38
CAM::_0xDD0B7C5AE58F721D, 38
ENTITY::GET_NEAREST_PLAYER_TO_ENTITY, 38
GRAPHICS::STOP_PARTICLE_FX_LOOPED, 38
HUD::_0x806862E5D266CF38, 38
HUD::_GET_COLOR_FROM_NAME, 38
ITEMDATABASE::_0x121D2005DD64496B, 38
LAW::_0xC805EB785824F712, 38
MISC::_SHOULD_USE_METRIC_MEASUREMENTS_2, 38
NETWORK::_0xF260AF6F43953316, 38
NETWORK::_NET_TO_PROPSET, 38
OBJECT::_0xA22712E8471AA08E, 38
PED::_0xE33F98BD76490ABC, 38
PED::IS_PED_MODEL, 38
POSSE::_0xC684FF658B2E55DA, 38
STREAMING::CLEAR_FOCUS, 38
TASK::GET_TASK_MOVE_NETWORK_STATE, 38
TASK::IS_TASK_MOVE_NETWORK_ACTIVE, 38
TELEMETRY::_TELEMETRY_SHOP_SELL, 38
VEHICLE::_CREATE_MISSION_TRAIN, 38
AUDIO::_0x0556C784FA056628, 37
CAM::GET_GAMEPLAY_CAM_RELATIVE_HEADING, 37
CAM::STOP_CAM_POINTING, 37
CAM::STOP_GAMEPLAY_CAM_SHAKING, 37
CLOCK::_GET_POSIX_TIME_STRUCT, 37
DATABINDING::_0xA3BD6FF95E713EE5, 37
ENTITY::_0xD2B9C78537ED5759, 37
ITEMDATABASE::_0x3FAA928A79591761, 37
NETWORK::_0xB5C4B18B12A2AF23, 37
NETWORK::_0xE546BDA1B3E288EE, 37
PED::_0x1D46B417F926D34D, 37
PLAYER::_0x907B16B3834C69E2, 37
TASK::_GET_PED_USING_SCENARIO_POINT, 37
TASK::TASK_GO_STRAIGHT_TO_COORD, 37
VOLUME::_0x77A6E4AD0C496F81, 37
VOLUME::_0xFA15C9A320E707B0, 37
WEAPON::_0x431240A58484D5D0, 37
_NAMESPACE77::_0x07954320D77F6A3D, 36
AUDIO::SET_PED_IS_DRUNK, 36
AUDIO::STOP_SCRIPTED_CONVERSATION, 36
CAM::_0xE4B7945EF4F1BFB2, 36
CLOCK::GET_POSIX_TIME, 36
DATABINDING::_DATABINDING_ADD_HASH_ARRAY, 36
ENTITY::_0xEBDC12861D079ABA, 36
ENTITY::PLAY_ENTITY_ANIM, 36
NETWORK::_0xFB9ECED5B68F3B78, 36
NETWORK::GET_STATUS_OF_TEXTURE_DOWNLOAD, 36
PED::_0x39A2FC5AF55A52B1, 36
PED::_REMOVE_PED_FROM_MOUNT, 36
PED::GET_PED_STEALTH_MOVEMENT, 36
PED::SET_PED_CLOTH_PACKAGE_INDEX, 36
PLAYER::_0x6ECFC621A168424C, 36
PLAYER::IS_PLAYER_TARGETTING_ANYTHING, 36
STREAMING::_0x5A8B01199C3E79C3, 36
TASK::REQUEST_WAYPOINT_RECORDING, 36
WEAPON::_0x45E57FDD531C9477, 36
WEAPON::_SET_WEAPON_DAMAGE, 36
WEAPON::_SET_WEAPON_DIRT, 36
WEAPON::_SET_WEAPON_SOOT, 36
DATABINDING::_DATABINDING_ADD_UI_ITEM_LIST_BY_HASH, 35
HUD::_UIPROMPT_SET_TAG, 35
INVENTORY::_0xDCCAA7C3BFD88862, 35
LAW::_SET_BOUNTY_FOR_PLAYER, 35
MAP::_0xE057FEA9A22EB3EE, 35
MISC::_DOES_STRING_EXIST_IN_STRING, 35
MONEY::_MONEY_DECREMENT_CASH_BALANCE, 35
NETWORK::_0x1BB50CD340A996E6, 35
OBJECT::_0x04D1D4E411CE52D0, 35
OBJECT::DOES_PICKUP_EXIST, 35
PED::_0x627F7F3A0C4C51FF, 35
PED::_0x7043D0681285BA2D, 35
PED::_0x854BC9B1A1CCD034, 35
PED::_0xAA9F048DCF69B6DC, 35
SAVE::_0xB25B5A375BE5BE26, 35
TASK::TASK_COWER, 35
TELEMETRY::_TELEMETRY_COUPON, 35
WEAPON::SET_PED_INFINITE_AMMO, 35
ANIMSCENE::_GET_ANIM_SCENE_ORIGIN, 34
AUDIO::STOP_AUDIO_SCENE, 34
DATABINDING::_0x7FC60C94C83C5CD7, 34
HUD::_GET_TEXT_SUBSTRING, 34
NETWORK::_NETWORK_CLOCK_TIME_OVERRIDE, 34
NETWORK::IS_TIME_MORE_THAN, 34
NETWORK::NETWORK_IS_HOST, 34
PED::_0x62FDAD5E01D2DD47, 34
PED::_0x6B89FAA36FC909A3, 34
PED::_0xB346C85D49CC998E, 34
PED::_0xF6D9E1F3560CBF8E, 34
PED::SET_PED_CAN_BE_TARGETTED_BY_TEAM, 34
POSSE::_0xC088FF658B2E51DA, 34
SCRIPTS::_0x7423F7835770F619, 34
TASK::_0x9DE63896B176EA94, 34
TASK::_GET_SCENARIO_POINT_PED_IS_USING, 34
VOLUME::_0x5B23DFF8E0948BB2, 34
VOLUME::_CREATE_VOLUME_AGGREGATE, 34
WEAPON::_GIVE_WEAPON_TO_PED, 34
ANIMSCENE::_0xF94692EB9DC15D74, 33
CAM::ATTACH_CAM_TO_ENTITY, 33
CAM::CREATE_CAM_WITH_PARAMS, 33
COLLECTION::_0x6BAB7ACED1017204, 33
FLOCK::_0x3B005FF0538ED2A9, 33
GRAPHICS::START_PARTICLE_FX_NON_LOOPED_AT_COORD, 33
HUD::_SHOW_HORSE_CORES, 33
HUD::_SHOW_PLAYER_CORES, 33
PED::_0x7FC84E85D98F063D, 33
PED::_0xD543D3A8FDE4F185, 33
PED::_GET_LASSOER_OF_PED, 33
TASK::_0x1AC5A8AB50CFAA33, 33
TASK::_0x4A7D73989F52EB37, 33
TASK::_0x827A58CED9D4D5B4, 33
TASK::_0xB8E3486D107F4194, 33
TASK::TASK_MOUNT_ANIMAL, 33
BRAIN::ENABLE_SCRIPT_BRAIN_SET, 32
GRAPHICS::GET_SCREEN_RESOLUTION, 32
GRAPHICS::GET_TIMECYCLE_MODIFIER_INDEX, 32
INVENTORY::_0x2E1CDC1FF3B8473E, 32
INVENTORY::_0xF2753D691BCDA314, 32
MISC::_0x9A252AA23D7098F2, 32
NETSHOPPING::_0x38640A8C2DEF011B, 32
NETWORK::_LOCAL_PLAYER_PEDSHOT_TEXTURE_DOWNLOAD_REQUEST, 32
NETWORK::_NETWORK_SESSION_SET_PLAYER_FLAGS, 32
PED::_0x164CECC59E70DF86, 32
PED::_0xC488B8C0E52560D8, 32
PED::_0xEC6935EBE0847B90, 32
PED::SET_PED_STEALTH_MOVEMENT, 32
STREAMING::IS_ENTITY_FOCUS, 32
TASK::_0x6DAC799857EF3F11, 32
TASK::IS_PED_GETTING_UP, 32
TASK::SET_PED_PATH_PREFER_TO_AVOID_WATER, 32
TASK::TASK_ANIMAL_UNALERTED, 32
TASK::TASK_HORSE_ACTION, 32
UIAPPS::_CLOSE_APP_BY_HASH_IMMEDIATE, 32
WEAPON::_0xF8204EF17410BF43, 32
WEAPON::_GIVE_WEAPON_COMPONENT_TO_ENTITY, 32
WEAPON::REMOVE_WEAPON_COMPONENT_FROM_WEAPON_OBJECT, 32
ANIMSCENE::_GET_ANIM_SCENE_TIME, 31
CAM::_0x0A5A4F1979ABB40E, 31
GRAPHICS::_0x981C7D863980FA51, 31
GRAPHICS::_0x9B8D5D4CB8AF58B3, 31
INTERIOR::GET_INTERIOR_FROM_ENTITY, 31
MISC::GET_HEADING_FROM_VECTOR_2D, 31
NETSHOPPING::_0xB6F4557060EF0FB4, 31
PED::_0x569F1E1237508DEB, 31
PED::_GET_CARRIER_AS_HUMAN, 31
PED::_GET_LAST_MOUNT, 31
PED::_GET_TRANSPORT_PED_IS_SEATED_ON, 31
PED::CLEAR_PED_BLOOD_DAMAGE, 31
PLAYER::_0xDC5E09D012D759C4, 31
PLAYER::_0xE133C1EC5300F740, 31
PLAYER::_SET_PED_AS_SADDLE_HORSE_FOR_PLAYER, 31
PLAYER::FORCE_CLEANUP_FOR_THREAD_WITH_THIS_ID, 31
PLAYER::IS_PLAYER_BEING_ARRESTED, 31
PROPSET::_REQUEST_PROPSET, 31
STATS::_0x831BF01C56149A8A, 31
STREAMING::SET_FOCUS_ENTITY, 31
AUDIO::_0x54B187F111D9C6F8, 30
CAM::GET_GAMEPLAY_CAM_COORD, 30
GRAPHICS::_0x842CCC9491FFCD9B, 30
ITEMSET::ADD_TO_ITEMSET, 30
MISC::_0x5CB71EAA1429A358, 30
NETWORK::_0x566CEB0542EF5ECF, 30
NETWORK::_0xC505036A35AFD01B, 30
NETWORK::_0xCAF50048C8D0FBA0, 30
PED::_0x9641A9A20310F6B8, 30
PED::_GET_PED_FACE_FEATURE, 30
PED::GET_PED_GROUP_INDEX, 30
PED::RESURRECT_PED, 30
STATS::_0x7C2ABF6E556B21FC, 30
STATS::WEEKLY_COLLECTIBLE_GET_NUM_ITEMS_IN_SET, 30
TASK::TASK_CARRIABLE, 30
TELEMETRY::_TELEMETRY_ROLE_COLLECTOR, 30
WEAPON::_0x79B1A6E780266DB0, 30
WEAPON::_0x9F67929D98E7C6E8, 30
WEAPON::_SET_WEAPON_LEVEL_THRESHOLD, 30
AUDIO::LOAD_STREAM, 29
CAM::GET_FINAL_RENDERED_CAM_FOV, 29
DATABINDING::_DATABINDING_READ_DATA_BOOL_FROM_PARENT_BY_HASH, 29
ENTITY::SET_ENTITY_DYNAMIC, 29
INVENTORY::_0x644CCB76A76CFBD6, 29
MISC::_GET_OBJECT_FROM_INDEXED_ITEM, 29
MISC::DISPLAY_ONSCREEN_KEYBOARD, 29
MISC::UPDATE_ONSCREEN_KEYBOARD, 29
NETWORK::CAN_REGISTER_MISSION_VEHICLES, 29
PATHFIND::_0xCF213A5FC3ABFC08, 29
PED::_0xF008E0BA1FE1D644, 29
PED::_0xF9331B3A314EB49D, 29
PERSCHAR::_0x32A1E3B83D501096, 29
POPULATION::CLEAR_SPAWNER_INFO_PRIORITY, 29
POPULATION::SET_SPAWNER_INFO_PRIORITY, 29
PROPSET::_HAS_PROPSET_LOADED, 29
SCRIPTS::START_NEW_SCRIPT, 29
SOCIALCLUB::SC_PROFANITY_CHECK_STRING, 29
TASK::_0x79559BAD83CCD038, 29
TASK::_0x920684BE432875B1, 29
TASK::_GET_SCENARIO_POINT_TYPE, 29
TELEMETRY::_0x2C24AF8EEEEF8A55, 29
TELEMETRY::_TELEMETRY_SHOP_PURCHASE, 29
UIAPPS::_CAN_LAUNCH_APP_BY_HASH, 29
VEHICLE::_0x8878FF3EEE2868A9, 29
VEHICLE::_SET_VEHICLE_DIRT_LEVEL_2, 29
WEAPON::_0x8EC44AE8DECFF841, 29
_NAMESPACE77::_0x9F2CC2439A04E7BA, 28
ANIMSCENE::_0x005E6F28DD7ED58D, 28
AUDIO::IS_AUDIO_SCENE_ACTIVE, 28
CAM::_0x3C8F74E8FE751614, 28
DATAFILE::_0xCA56DD6AB7A39F64, 28
DATAFILE::DATADICT_GET_INT, 28
ENTITY::_0x84CCF9A12942C83D, 28
GRAPHICS::_0xF3E039322BFBD4D8, 28
HUD::_0x3FE4FB41EF7D2196, 28
HUD::IS_MP_GAMER_TAG_ACTIVE, 28
HUD::SET_FRONTEND_ACTIVE, 28
INVENTORY::_0x88B58B83A43A8CAB, 28
LOCALIZATION::_0x45D50415E4D885FF, 28
NETWORK::_0x9B39B0555CC692B5, 28
PED::_0x0D7FFA1B2F69ED82, 28
PED::_0xB7DBB2986B87E230, 28
PED::_0xDC91F22F09BC6C2F, 28
PED::SET_PED_USING_ACTION_MODE, 28
PERSCHAR::_0x112DDF56300BC6E5, 28
PHYSICS::DOES_ROPE_EXIST, 28
PLAYER::_SET_MAX_WANTED_LEVEL_2, 28
PLAYER::FORCE_CLEANUP_FOR_ALL_THREADS_WITH_THIS_NAME, 28
SAVE::_0x81F4E92BE3958364, 28
SAVE::_0xA844FEB5C22C2C74, 28
SOCIALCLUB::SC_PROFANITY_GET_CHECK_IS_PENDING, 28
SOCIALCLUB::SC_PROFANITY_GET_CHECK_IS_VALID, 28
SOCIALCLUB::SC_PROFANITY_GET_STRING_PASSED, 28
STATS::WEEKLY_COLLECTIBLE_GET_ITEM_IN_SET, 28
STATS::WEEKLY_COLLECTIBLE_GET_ITEM_SET_LABEL, 28
STREAMING::_0x0909F71B5C070797, 28
TASK::IS_PED_STILL, 28
TASK::TASK_ACHIEVE_HEADING, 28
WEAPON::_0x01F661BB9C71B465, 28
WEAPON::_0xC395355843BE134B, 28
WEAPON::_IS_WEAPON_TORCH, 28
_NAMESPACE29::_0x0EABF182FBB63D72, 27
AUDIO::_0x2B101AD9F651243A, 27
AUDIO::_0x4AD019591E94C064, 27
AUDIO::_0x8B25A18E390F75BF, 27
CAM::_0xA2B1C7EF759A63CE, 27
CLOCK::_ADD_TIME_TO_DATE_TIME, 27
CREW::NETWORK_CLAN_PLAYER_IS_ACTIVE, 27
ENTITY::CREATE_MODEL_HIDE, 27
ENTITY::IS_ENTITY_IN_AIR, 27
GRAPHICS::_0x160921255327C591, 27
GRAPHICS::_0x3D084D5568FB4028, 27
GRAPHICS::_0x646ED1A1D28487DF, 27
GRAPHICS::_0xDAD7FB8402651654, 27
GRAPHICS::SET_SCRIPT_GFX_DRAW_ORDER, 27
HUD::_UIPROMPT_SET_AMBIENT_GROUP_THIS_FRAME, 27
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_INVENTORIES_ITEM_INFO, 27
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_INVENTORIES_ITEMS_COUNT, 27
ITEMDATABASE::_ITEM_DATABASE_LOCALIZATION_GET_NUM_VALUES, 27
